condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
stim,13567,13567,0,405515.562,-0.837,-0.051,0.082,0.539,2663,0,6,2205,2539,331,0,553,36,0.000,153,1,0.143,0.004,-0.100,-0.020,-0.100,-0.199,-0.002,0.982,-0.004,0.002,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13599,13599,0,405520.560,-0.837,-0.051,0.082,0.539,2665,0,9,2206,2570,328,0,557,36,0.000,153,1,0.143,0.002,-0.100,-0.020,-0.100,-0.198,-0.003,0.981,0.002,0.000,-0.006,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13599,13599,0,405525.559,-0.837,-0.051,0.082,0.539,2665,0,5,2203,2547,327,2,557,36,0.000,153,1,0.104,0.000,-0.100,-0.020,-0.020,-0.197,-0.002,0.982,0.000,0.000,-0.010,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13599,13599,0,405530.559,-0.837,-0.051,0.082,0.539,2665,0,6,2205,2538,331,0,553,36,0.000,153,1,0.098,0.004,-0.040,-0.080,0.040,-0.198,-0.002,0.981,0.000,0.004,-0.012,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13599,13599,0,405535.559,-0.837,-0.051,0.082,0.539,2665,0,9,2206,2533,328,0,556,36,0.000,153,1,0.049,0.012,-0.040,-0.020,-0.020,-0.197,-0.002,0.983,-0.002,0.012,-0.010,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13599,13599,0,405540.559,-0.837,-0.051,0.082,0.539,2666,0,16,2215,2539,329,0,561,36,0.000,153,1,0.110,0.004,-0.040,-0.020,-0.100,-0.197,-0.003,0.982,-0.002,0.004,-0.004,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13599,13599,0,405545.559,-0.837,-0.051,0.082,0.539,2669,0,9,2210,2539,317,0,557,36,0.000,153,1,0.092,0.004,-0.040,-0.080,-0.020,-0.198,-0.002,0.983,-0.002,0.004,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13600,13600,0,405550.559,-0.837,-0.051,0.082,0.539,2655,0,12,2206,2549,319,0,557,36,0.000,153,1,0.049,0.009,-0.040,-0.020,-0.020,-0.198,-0.004,0.982,0.008,0.004,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13600,13600,0,405555.559,-0.837,-0.051,0.082,0.539,2669,0,6,2204,2539,328,0,553,36,0.000,153,1,0.085,0.006,0.020,-0.080,-0.020,-0.198,-0.003,0.983,0.006,0.002,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13600,13600,0,405560.559,-0.837,-0.051,0.082,0.539,2661,0,7,2203,2537,327,0,553,36,0.000,153,1,0.115,0.007,0.080,-0.080,-0.020,-0.199,-0.003,0.982,0.006,-0.004,0.000,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13600,13600,0,405565.561,-0.837,-0.051,0.082,0.539,2659,0,4,2200,2541,331,0,553,36,0.000,153,1,0.035,0.004,0.020,-0.020,-0.020,-0.197,-0.003,0.981,0.004,0.002,0.000,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13679,13679,0,405570.559,-0.837,-0.051,0.082,0.539,2665,0,8,2207,2573,329,0,557,36,0.000,153,1,0.085,0.002,0.020,-0.080,-0.020,-0.198,-0.003,0.982,0.000,0.002,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13679,13679,0,405575.560,-0.837,-0.051,0.082,0.539,2655,0,9,2203,2548,331,0,554,36,0.000,153,1,0.035,0.009,0.020,-0.020,-0.020,-0.197,-0.003,0.985,0.004,0.008,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13679,13679,0,405580.559,-0.837,-0.051,0.082,0.539,2675,0,12,2207,2533,323,0,558,36,0.000,153,1,0.085,0.011,0.080,-0.020,-0.020,-0.196,-0.004,0.982,0.008,0.008,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13679,13679,0,405585.559,-0.837,-0.051,0.082,0.539,2661,0,16,2207,2540,331,0,558,36,0.000,153,1,0.092,0.016,0.080,-0.020,0.040,-0.198,-0.005,0.983,0.014,0.008,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13679,13679,0,405590.559,-0.837,-0.052,0.082,0.539,2655,0,7,2197,2536,328,0,551,36,0.000,153,1,0.130,0.015,0.080,-0.020,0.100,-0.198,-0.004,0.983,0.014,-0.004,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13679,13679,0,405595.559,-0.837,-0.052,0.082,0.539,2667,0,10,2217,2539,332,0,557,36,0.000,153,1,0.151,0.013,0.140,0.040,0.040,-0.198,-0.004,0.983,0.012,-0.004,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13679,13679,0,405600.559,-0.837,-0.052,0.082,0.539,2651,0,6,2199,2531,331,0,551,36,0.000,153,1,0.224,0.007,0.200,-0.020,0.100,-0.198,-0.003,0.982,0.006,-0.004,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
